trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount,change_dummy,GDP Growth Rate,CPI,PPI_ppiip,PPI_ppi,PPI_qm,PPI_rmi,PPI_pi,PPI_cg,PPI_food,PPI_clothing,PPI_roeu,PPI_dcg,MS_m2_yoy,MS_m1_yoy,MS_m0_yoy,MS_cd,MS_qm,MS_ftd,MS_sd,MS_rests,SP_500_close_diff,SP500_Volume,US_Stock_P,US_Stock_D,US_Stock_E,US_Stock_CPI,US_Stock_Rate GS10,US_Stock_Price,US_Stock_Dividend,US_Stock_Earnings,US_Stock_CAPE,"Sentiment - (1 for pos, -1 for neg)"
2/27/18,4058.9806,4120.8712,4120.8712,4051.8054,4118.4186,-59.438,-1.4432,125934470,169684900.9,0,1.5,102.9,103.7,104.8,106.4,105.9,104.2,100.3,100,100.5,101.1,99.9,8.8,8.5,13.5,435611.75,1212034.13,330531.73,687076.39,194426,36.16,621882496,2705.16,49.64,113.59,248.991,2.86,2745.01,50.37,115.26,32.04,-1
2/28/18,4023.6415,4016.7911,4051.7124,3991.7063,4058.9806,-35.3391,-0.8706,109343593,152493909.2,0,1.5,102.9,103.7,104.8,106.4,105.9,104.2,100.3,100,100.5,101.1,99.9,8.8,8.5,13.5,435611.75,1212034.13,330531.73,687076.39,194426,-13.58,750778944,2705.16,49.64,113.59,248.991,2.86,2745.01,50.37,115.26,32.04,-1
3/1/18,4049.0863,3994.8686,4061.0328,3986.8947,4023.6415,25.4448,0.6324,110199852,146003456.6,1,1.5,102.06,103.1,104.1,105,105.1,103.7,100.2,100,100.3,100.9,99.7,8.2,7.1,6,450847.45,1216319.4,332605.89,692563.69,191149.82,-29.69,737763712,2702.77,50,115.44,249.554,2.84,2736.4,50.62,116.88,31.81,-1
3/2/18,4016.461,4014.951,4044.4183,4006.9435,4049.0863,-32.6253,-0.8057,96165000,130931181.2,0,1.5,102.06,103.1,104.1,105,105.1,103.7,100.2,100,100.3,100.9,99.7,8.2,7.1,6,450847.45,1216319.4,332605.89,692563.69,191149.82,-7.18,646045376,2702.77,50,115.44,249.554,2.84,2736.4,50.62,116.88,31.81,-1
3/5/18,4018.097,4021.6575,4042.8346,3995.8715,4016.461,1.636,0.0407,87952548,118197859.4,1,1.5,102.06,103.1,104.1,105,105.1,103.7,100.2,100,100.3,100.9,99.7,8.2,7.1,6,450847.45,1216319.4,332605.89,692563.69,191149.82,1.32,619738240,2702.77,50,115.44,249.554,2.84,2736.4,50.62,116.88,31.81,-1
3/6/18,4066.5647,4034.9854,4067.5525,3998.9317,4018.097,48.4677,1.2062,138762444,171370654.1,1,1.5,102.06,103.1,104.1,105,105.1,103.7,100.2,100,100.3,100.9,99.7,8.2,7.1,6,450847.45,1216319.4,332605.89,692563.69,191149.82,-12.17,559826304,2702.77,50,115.44,249.554,2.84,2736.4,50.62,116.88,31.81,-1
3/7/18,4036.6536,4063.5028,4089.6964,4027.9363,4066.5647,-29.9111,-0.7355,106952426,136572305.5,0,1.5,102.06,103.1,104.1,105,105.1,103.7,100.2,100,100.3,100.9,99.7,8.2,7.1,6,450847.45,1216319.4,332605.89,692563.69,191149.82,-47.6,569606144,2702.77,50,115.44,249.554,2.84,2736.4,50.62,116.88,31.81,1
3/8/18,4077.6001,4038.9527,4078.2263,4029.7144,4036.6536,40.9465,1.0144,91155810,123634637.1,1,1.5,102.06,103.1,104.1,105,105.1,103.7,100.2,100,100.3,100.9,99.7,8.2,7.1,6,450847.45,1216319.4,332605.89,692563.69,191149.82,3.55,525022528,2702.77,50,115.44,249.554,2.84,2736.4,50.62,116.88,31.81,1
3/9/18,4108.8652,4088.0704,4110.6738,4076.4537,4077.6001,31.2651,0.7668,113701808,150024119.6,1,1.5,102.06,103.1,104.1,105,105.1,103.7,100.2,100,100.3,100.9,99.7,8.2,7.1,6,450847.45,1216319.4,332605.89,692563.69,191149.82,17.71,580604672,2702.77,50,115.44,249.554,2.84,2736.4,50.62,116.88,31.81,1
3/12/18,4127.6662,4130.7082,4139.5259,4112.7658,4108.8652,18.801,0.4576,140906739,190367593.7,1,1.5,102.06,103.1,104.1,105,105.1,103.7,100.2,100,100.3,100.9,99.7,8.2,7.1,6,450847.45,1216319.4,332605.89,692563.69,191149.82,15.83,586177216,2702.77,50,115.44,249.554,2.84,2736.4,50.62,116.88,31.81,-1
3/13/18,4091.2533,4124.3312,4130.2829,4087.5629,4127.6662,-36.4129,-0.8822,111766430,141174160.6,0,1.5,102.06,103.1,104.1,105,105.1,103.7,100.2,100,100.3,100.9,99.7,8.2,7.1,6,450847.45,1216319.4,332605.89,692563.69,191149.82,2.15,604760704,2702.77,50,115.44,249.554,2.84,2736.4,50.62,116.88,31.81,-1
3/14/18,4073.3447,4076.0626,4089.0942,4066.4896,4091.2533,-17.9086,-0.4377,99013409,131537959.3,0,1.5,102.06,103.1,104.1,105,105.1,103.7,100.2,100,100.3,100.9,99.7,8.2,7.1,6,450847.45,1216319.4,332605.89,692563.69,191149.82,-4.68,587912192,2702.77,50,115.44,249.554,2.84,2736.4,50.62,116.88,31.81,-1
3/15/18,4096.1627,4058.7058,4098.989,4058.7058,4073.3447,22.818,0.5602,88161156,126882452.7,1,1.5,102.06,103.1,104.1,105,105.1,103.7,100.2,100,100.3,100.9,99.7,8.2,7.1,6,450847.45,1216319.4,332605.89,692563.69,191149.82,39.09,517766592,2702.77,50,115.44,249.554,2.84,2736.4,50.62,116.88,31.81,-1
3/16/18,4056.4226,4096.8857,4110.0451,4055.822,4096.1627,-39.7401,-0.9702,84896188,122125342,0,1.5,102.06,103.1,104.1,105,105.1,103.7,100.2,100,100.3,100.9,99.7,8.2,7.1,6,450847.45,1216319.4,332605.89,692563.69,191149.82,-4.02,1678756352,2702.77,50,115.44,249.554,2.84,2736.4,50.62,116.88,31.81,-1
3/19/18,4074.2479,4054.6167,4074.518,4033.5216,4056.4226,17.8253,0.4394,81502882,118183815.1,1,1.5,102.06,103.1,104.1,105,105.1,103.7,100.2,100,100.3,100.9,99.7,8.2,7.1,6,450847.45,1216319.4,332605.89,692563.69,191149.82,5.01,634327104,2702.77,50,115.44,249.554,2.84,2736.4,50.62,116.88,31.81,-1
3/20/18,4077.7041,4045.7428,4080.1925,4040.308,4074.2479,3.4562,0.0848,80605280,111980234,1,1.5,102.06,103.1,104.1,105,105.1,103.7,100.2,100,100.3,100.9,99.7,8.2,7.1,6,450847.45,1216319.4,332605.89,692563.69,191149.82,68.24,569771392,2702.77,50,115.44,249.554,2.84,2736.4,50.62,116.88,31.81,-1
3/21/18,4061.0502,4097.0243,4110.1158,4046.2408,4077.7041,-16.6539,-0.4084,97609488,139330411.8,0,1.5,102.06,103.1,104.1,105,105.1,103.7,100.2,100,100.3,100.9,99.7,8.2,7.1,6,450847.45,1216319.4,332605.89,692563.69,191149.82,55.43,539721600,2702.77,50,115.44,249.554,2.84,2736.4,50.62,116.88,31.81,-1
3/22/18,4020.349,4062.0668,4072.3771,4003.721,4061.0502,-40.7012,-1.0022,89095259,127664337.9,0,1.5,102.06,103.1,104.1,105,105.1,103.7,100.2,100,100.3,100.9,99.7,8.2,7.1,6,450847.45,1216319.4,332605.89,692563.69,191149.82,-70.29,684188544,2702.77,50,115.44,249.554,2.84,2736.4,50.62,116.88,31.81,-1
3/23/18,3904.9355,3896.7359,3928.5114,3834.9373,4020.349,-115.4135,-2.8707,180080449,218905031.3,0,1.5,102.06,103.1,104.1,105,105.1,103.7,100.2,100,100.3,100.9,99.7,8.2,7.1,6,450847.45,1216319.4,332605.89,692563.69,191149.82,45.93,710385984,2702.77,50,115.44,249.554,2.84,2736.4,50.62,116.88,31.81,-1
3/26/18,3879.893,3862.6948,3883.901,3829.9155,3904.9355,-25.0425,-0.6413,115139128,156604527.2,0,1.5,102.06,103.1,104.1,105,105.1,103.7,100.2,100,100.3,100.9,99.7,8.2,7.1,6,450847.45,1216319.4,332605.89,692563.69,191149.82,7.62,674796160,2702.77,50,115.44,249.554,2.84,2736.4,50.62,116.88,31.81,-1
3/27/18,3913.2689,3927.492,3936.778,3881.8726,3879.893,33.3759,0.8602,113700711,162291546.5,1,1.5,102.06,103.1,104.1,105,105.1,103.7,100.2,100,100.3,100.9,99.7,8.2,7.1,6,450847.45,1216319.4,332605.89,692563.69,191149.82,-35.87,686450496,2702.77,50,115.44,249.554,2.84,2736.4,50.62,116.88,31.81,-1
3/28/18,3842.7155,3865.0454,3907.2811,3835.8825,3913.2689,-70.5534,-1.8029,101494908,155848951,0,1.5,102.06,103.1,104.1,105,105.1,103.7,100.2,100,100.3,100.9,99.7,8.2,7.1,6,450847.45,1216319.4,332605.89,692563.69,191149.82,0,683146304,2702.77,50,115.44,249.554,2.84,2736.4,50.62,116.88,31.81,1
3/29/18,3894.0498,3854.5914,3913.9578,3794.2617,3842.7155,51.3343,1.3359,116629066,164996782.9,1,1.5,102.06,103.1,104.1,105,105.1,103.7,100.2,100,100.3,100.9,99.7,8.2,7.1,6,450847.45,1216319.4,332605.89,692563.69,191149.82,58.99,746031744,2702.77,50,115.44,249.554,2.84,2736.4,50.62,116.88,31.81,1
3/30/18,3898.4977,3893.7468,3915.3473,3879.2128,3894.0498,4.4479,0.1142,97512270,137959280.4,1,1.5,102.06,103.1,104.1,105,105.1,103.7,100.2,100,100.3,100.9,99.7,8.2,7.1,6,450847.45,1216319.4,332605.89,692563.69,191149.82,-32.57,746031744,2702.77,50,115.44,249.554,2.84,2736.4,50.62,116.88,31.81,1
4/2/18,3886.9189,3897.0052,3937.0183,3882.8856,3898.4977,-11.5788,-0.297,111242666,159356080,0,1.5,101.8,103.4,104.5,106.1,105.7,103.9,100.1,100.1,100.2,100.9,99.4,8.3,7.2,4.5,453971.31,1212235.96,335348.35,679185.94,197701.67,-30.24,713692032,2653.63,50.33,117.79,250.546,2.87,2676.01,50.75,118.78,30.97,1
4/3/18,3862.4796,3850.1546,3878.1504,3839.9333,3886.9189,-24.4393,-0.6288,95137369,132049936.1,0,1.5,101.8,103.4,104.5,106.1,105.7,103.9,100.1,100.1,100.2,100.9,99.4,8.3,7.2,4.5,453971.31,1212235.96,335348.35,679185.94,197701.67,31.53,631017024,2653.63,50.33,117.79,250.546,2.87,2676.01,50.75,118.78,30.97,1
4/4/18,3854.8625,3873.6267,3898.6126,3852.4958,3862.4796,-7.6171,-0.1972,88730609,131593067.9,0,1.5,101.8,103.4,104.5,106.1,105.7,103.9,100.1,100.1,100.2,100.9,99.4,8.3,7.2,4.5,453971.31,1212235.96,335348.35,679185.94,197701.67,-43.71,624103488,2653.63,50.33,117.79,250.546,2.87,2676.01,50.75,118.78,30.97,-1
4/9/18,3852.9292,3851.9548,3870.6736,3827.4133,3854.8625,-1.9333,-0.0502,84105462,118167273.5,0,1.5,101.8,103.4,104.5,106.1,105.7,103.9,100.1,100.1,100.2,100.9,99.4,8.3,7.2,4.5,453971.31,1212235.96,335348.35,679185.94,197701.67,14.68,564580736,2653.63,50.33,117.79,250.546,2.87,2676.01,50.75,118.78,30.97,-1
4/10/18,3927.1729,3860.7225,3927.4247,3851.7957,3852.9292,74.2437,1.9269,106173722,137941300.2,1,1.5,101.8,103.4,104.5,106.1,105.7,103.9,100.1,100.1,100.2,100.9,99.4,8.3,7.2,4.5,453971.31,1212235.96,335348.35,679185.94,197701.67,-21.8,596054208,2653.63,50.33,117.79,250.546,2.87,2676.01,50.75,118.78,30.97,1
4/11/18,3938.3434,3934.1698,3958.7071,3924.9603,3927.1729,11.1705,0.2844,111933021,139989290.6,1,1.5,101.8,103.4,104.5,106.1,105.7,103.9,100.1,100.1,100.2,100.9,99.4,8.3,7.2,4.5,453971.31,1212235.96,335348.35,679185.94,197701.67,7.69,472621312,2653.63,50.33,117.79,250.546,2.87,2676.01,50.75,118.78,30.97,-1
4/12/18,3898.6354,3935.673,3937.7837,3896.1789,3938.3434,-39.708,-1.0082,82699490,108075565.4,0,1.5,101.8,103.4,104.5,106.1,105.7,103.9,100.1,100.1,100.2,100.9,99.4,8.3,7.2,4.5,453971.31,1212235.96,335348.35,679185.94,197701.67,-21.54,514725664,2653.63,50.33,117.79,250.546,2.87,2676.01,50.75,118.78,30.97,-1
4/13/18,3871.1443,3920.7375,3929.952,3866.186,3898.6354,-27.4911,-0.7051,71544203,98921826.9,0,1.5,101.8,103.4,104.5,106.1,105.7,103.9,100.1,100.1,100.2,100.9,99.4,8.3,7.2,4.5,453971.31,1212235.96,335348.35,679185.94,197701.67,-28.55,489340288,2653.63,50.33,117.79,250.546,2.87,2676.01,50.75,118.78,30.97,-1
4/16/18,3808.863,3862.4738,3869.156,3789.6121,3871.1443,-62.2813,-1.6089,99217770,131566866.8,0,1.5,101.8,103.4,104.5,106.1,105.7,103.9,100.1,100.1,100.2,100.9,99.4,8.3,7.2,4.5,453971.31,1212235.96,335348.35,679185.94,197701.67,-2.25,510147520,2653.63,50.33,117.79,250.546,2.87,2676.01,50.75,118.78,30.97,-1
4/17/18,3748.6412,3812.8746,3822.6264,3745.4442,3808.863,-60.2218,-1.5811,90610790,126518751.9,0,1.5,101.8,103.4,104.5,106.1,105.7,103.9,100.1,100.1,100.2,100.9,99.4,8.3,7.2,4.5,453971.31,1212235.96,335348.35,679185.94,197701.67,15.51,496172768,2653.63,50.33,117.79,250.546,2.87,2676.01,50.75,118.78,30.97,1
4/18/18,3766.282,3785.3059,3789.6591,3708.1068,3748.6412,17.6408,0.4706,106676706,143077676,1,1.5,101.8,103.4,104.5,106.1,105.7,103.9,100.1,100.1,100.2,100.9,99.4,8.3,7.2,4.5,453971.31,1212235.96,335348.35,679185.94,197701.67,22.99,493200160,2653.63,50.33,117.79,250.546,2.87,2676.01,50.75,118.78,30.97,1
4/19/18,3811.843,3774.784,3824.0321,3767.7974,3766.282,45.561,1.2097,99054060,127520121.5,1,1.5,101.8,103.4,104.5,106.1,105.7,103.9,100.1,100.1,100.2,100.9,99.4,8.3,7.2,4.5,453971.31,1212235.96,335348.35,679185.94,197701.67,-0.15,529064000,2653.63,50.33,117.79,250.546,2.87,2676.01,50.75,118.78,30.97,1
4/20/18,3760.8543,3801.2075,3815.444,3750.1033,3811.843,-50.9887,-1.3376,99282925,123550664.5,0,1.5,101.8,103.4,104.5,106.1,105.7,103.9,100.1,100.1,100.2,100.9,99.4,8.3,7.2,4.5,453971.31,1212235.96,335348.35,679185.94,197701.67,35.73,705811904,2653.63,50.33,117.79,250.546,2.87,2676.01,50.75,118.78,30.97,1
4/23/18,3766.3257,3754.6896,3787.3951,3735.1842,3760.8543,5.4714,0.1455,90356291,111763031.4,1,1.5,101.8,103.4,104.5,106.1,105.7,103.9,100.1,100.1,100.2,100.9,99.4,8.3,7.2,4.5,453971.31,1212235.96,335348.35,679185.94,197701.67,-4.84,516315424,2653.63,50.33,117.79,250.546,2.87,2676.01,50.75,118.78,30.97,1
4/24/18,3843.4886,3769.8787,3854.4292,3769.8787,3766.3257,77.1629,2.0488,114219525,145700512.7,1,1.5,101.8,103.4,104.5,106.1,105.7,103.9,100.1,100.1,100.2,100.9,99.4,8.3,7.2,4.5,453971.31,1212235.96,335348.35,679185.94,197701.67,-27.54,626587520,2653.63,50.33,117.79,250.546,2.87,2676.01,50.75,118.78,30.97,1
4/25/18,3828.7015,3824.5929,3838.6921,3817.032,3843.4886,-14.7871,-0.3847,78172612,105750449.4,0,1.5,101.8,103.4,104.5,106.1,105.7,103.9,100.1,100.1,100.2,100.9,99.4,8.3,7.2,4.5,453971.31,1212235.96,335348.35,679185.94,197701.67,-2.97,556103616,2653.63,50.33,117.79,250.546,2.87,2676.01,50.75,118.78,30.97,-1
4/26/18,3755.4941,3823.3921,3828.7129,3744.8852,3828.7015,-73.2074,-1.9121,87150641,125772304.5,0,1.5,101.8,103.4,104.5,106.1,105.7,103.9,100.1,100.1,100.2,100.9,99.4,8.3,7.2,4.5,453971.31,1212235.96,335348.35,679185.94,197701.67,34.24,627256896,2653.63,50.33,117.79,250.546,2.87,2676.01,50.75,118.78,30.97,-1
4/27/18,3756.8765,3771.0369,3776.9751,3714.6444,3755.4941,1.3824,0.0368,89531726,142113627.6,1,1.5,101.8,103.4,104.5,106.1,105.7,103.9,100.1,100.1,100.2,100.9,99.4,8.3,7.2,4.5,453971.31,1212235.96,335348.35,679185.94,197701.67,5.94,519061824,2653.63,50.33,117.79,250.546,2.87,2676.01,50.75,118.78,30.97,1
5/2/18,3763.6461,3769.9251,3787.3025,3744.5475,3756.8765,6.7696,0.1802,83301035,120083483.2,1,1.5,101.75,104.1,105.4,108.1,107.4,104.4,100.3,100.3,100.3,101.1,99.3,8.3,6,3.6,456501.91,1216787.08,336063.23,681333.9,199389.95,-33.69,609574848,2701.49,50.66,120.13,251.588,2.98,2712.99,50.88,120.64,31.24,-1
5/3/18,3793.0001,3756.1657,3797.5269,3732.3718,3763.6461,29.354,0.7799,93961118,122740168.8,1,1.5,101.75,104.1,105.4,108.1,107.4,104.4,100.3,100.3,100.3,101.1,99.3,8.3,6,3.6,456501.91,1216787.08,336063.23,681333.9,199389.95,-9.21,599374720,2701.49,50.66,120.13,251.588,2.98,2712.99,50.88,120.64,31.24,1
5/4/18,3774.5981,3784.3161,3801.5243,3770.9389,3793.0001,-18.402,-0.4852,71554288,98315254.6,0,1.5,101.75,104.1,105.4,108.1,107.4,104.4,100.3,100.3,100.3,101.1,99.3,8.3,6,3.6,456501.91,1216787.08,336063.23,681333.9,199389.95,0.71,507718304,2701.49,50.66,120.13,251.588,2.98,2712.99,50.88,120.64,31.24,1
5/7/18,3834.1877,3782.5404,3834.5872,3776.0296,3774.5981,59.5896,1.5787,87286195,126354800.8,1,1.5,101.75,104.1,105.4,108.1,107.4,104.4,100.3,100.3,100.3,101.1,99.3,8.3,6,3.6,456501.91,1216787.08,336063.23,681333.9,199389.95,-25.87,503479648,2701.49,50.66,120.13,251.588,2.98,2712.99,50.88,120.64,31.24,-1
5/8/18,3878.6767,3834.6141,3892.0732,3833.729,3834.1877,44.489,1.1603,94215157,135445862.5,1,1.5,101.75,104.1,105.4,108.1,107.4,104.4,100.3,100.3,100.3,101.1,99.3,8.3,6,3.6,456501.91,1216787.08,336063.23,681333.9,199389.95,-25.28,572165056,2701.49,50.66,120.13,251.588,2.98,2712.99,50.88,120.64,31.24,1
5/9/18,3871.6152,3876.1296,3878.9382,3855.7392,3878.6767,-7.0615,-0.1821,66712966,92322896.2,0,1.5,101.75,104.1,105.4,108.1,107.4,104.4,100.3,100.3,100.3,101.1,99.3,8.3,6,3.6,456501.91,1216787.08,336063.23,681333.9,199389.95,-4.65,538958336,2701.49,50.66,120.13,251.588,2.98,2712.99,50.88,120.64,31.24,1
5/10/18,3893.0565,3882.8357,3894.4902,3867.3084,3871.6152,21.4413,0.5538,70667809,103255140.5,1,1.5,101.75,104.1,105.4,108.1,107.4,104.4,100.3,100.3,100.3,101.1,99.3,8.3,6,3.6,456501.91,1216787.08,336063.23,681333.9,199389.95,-2.41,480040800,2701.49,50.66,120.13,251.588,2.98,2712.99,50.88,120.64,31.24,1
5/11/18,3872.8383,3902.1481,3903.3378,3871.9523,3893.0565,-20.2182,-0.5193,73356604,107715457,0,1.5,101.75,104.1,105.4,108.1,107.4,104.4,100.3,100.3,100.3,101.1,99.3,8.3,6,3.6,456501.91,1216787.08,336063.23,681333.9,199389.95,18.68,501534720,2701.49,50.66,120.13,251.588,2.98,2712.99,50.88,120.64,31.24,1
5/14/18,3909.2933,3886.8736,3919.2999,3886.8736,3872.8383,36.455,0.9413,81975999,122520047.9,1,1.5,101.75,104.1,105.4,108.1,107.4,104.4,100.3,100.3,100.3,101.1,99.3,8.3,6,3.6,456501.91,1216787.08,336063.23,681333.9,199389.95,-11.01,505950720,2701.49,50.66,120.13,251.588,2.98,2712.99,50.88,120.64,31.24,-1
5/15/18,3924.0975,3920.1395,3924.3427,3892.9198,3909.2933,14.8042,0.3787,76049555,106091905.8,1,1.5,101.75,104.1,105.4,108.1,107.4,104.4,100.3,100.3,100.3,101.1,99.3,8.3,6,3.6,456501.91,1216787.08,336063.23,681333.9,199389.95,2.33,549697088,2701.49,50.66,120.13,251.588,2.98,2712.99,50.88,120.64,31.24,-1
5/16/18,3892.8442,3909.8183,3923.3433,3889.1877,3924.0975,-31.2533,-0.7964,71913646,106533930.2,0,1.5,101.75,104.1,105.4,108.1,107.4,104.4,100.3,100.3,100.3,101.1,99.3,8.3,6,3.6,456501.91,1216787.08,336063.23,681333.9,199389.95,7.16,488057152,2701.49,50.66,120.13,251.588,2.98,2712.99,50.88,120.64,31.24,-1
5/17/18,3864.0507,3895.4895,3899.5137,3858.8525,3892.8442,-28.7935,-0.7397,59030123,87104164.6,0,1.5,101.75,104.1,105.4,108.1,107.4,104.4,100.3,100.3,100.3,101.1,99.3,8.3,6,3.6,456501.91,1216787.08,336063.23,681333.9,199389.95,-20.04,459139072,2701.49,50.66,120.13,251.588,2.98,2712.99,50.88,120.64,31.24,1
5/18/18,3903.0637,3860.1644,3903.0637,3841.896,3864.0507,39.013,1.0096,72613956,96823851.8,1,1.5,101.75,104.1,105.4,108.1,107.4,104.4,100.3,100.3,100.3,101.1,99.3,8.3,6,3.6,456501.91,1216787.08,336063.23,681333.9,199389.95,8.57,574145216,2701.49,50.66,120.13,251.588,2.98,2712.99,50.88,120.64,31.24,1
5/21/18,3921.2421,3925.5394,3937.4607,3913.6046,3903.0637,18.1784,0.4657,92641737,120528726,1,1.5,101.75,104.1,105.4,108.1,107.4,104.4,100.3,100.3,100.3,101.1,99.3,8.3,6,3.6,456501.91,1216787.08,336063.23,681333.9,199389.95,-8.85,475744480,2701.49,50.66,120.13,251.588,2.98,2712.99,50.88,120.64,31.24,1
5/22/18,3906.2081,3918.8153,3918.8153,3881.169,3921.2421,-15.034,-0.3834,75368778,102883344.8,0,1.5,101.75,104.1,105.4,108.1,107.4,104.4,100.3,100.3,100.3,101.1,99.3,8.3,6,3.6,456501.91,1216787.08,336063.23,681333.9,199389.95,5.53,503267968,2701.49,50.66,120.13,251.588,2.98,2712.99,50.88,120.64,31.24,1
5/23/18,3854.5825,3898.2683,3898.2683,3854.5825,3906.2081,-51.6256,-1.3216,83722319,110684503.2,0,1.5,101.75,104.1,105.4,108.1,107.4,104.4,100.3,100.3,100.3,101.1,99.3,8.3,6,3.6,456501.91,1216787.08,336063.23,681333.9,199389.95,6.43,544285248,2701.49,50.66,120.13,251.588,2.98,2712.99,50.88,120.64,31.24,1
5/24/18,3827.217,3853.2916,3859.1034,3823.9235,3854.5825,-27.3655,-0.7099,68345022,93408219.6,0,1.5,101.75,104.1,105.4,108.1,107.4,104.4,100.3,100.3,100.3,101.1,99.3,8.3,6,3.6,456501.91,1216787.08,336063.23,681333.9,199389.95,0,516422432,2701.49,50.66,120.13,251.588,2.98,2712.99,50.88,120.64,31.24,1
5/25/18,3816.498,3823.7448,3841.1244,3804.1349,3827.217,-10.719,-0.2801,70836386,95667543.8,0,1.5,101.75,104.1,105.4,108.1,107.4,104.4,100.3,100.3,100.3,101.1,99.3,8.3,6,3.6,456501.91,1216787.08,336063.23,681333.9,199389.95,31.47,445367200,2701.49,50.66,120.13,251.588,2.98,2712.99,50.88,120.64,31.24,-1
5/28/18,3833.2599,3816.2649,3846.5525,3799.3207,3816.498,16.7619,0.4392,71521132,100001639,1,1.5,101.75,104.1,105.4,108.1,107.4,104.4,100.3,100.3,100.3,101.1,99.3,8.3,6,3.6,456501.91,1216787.08,336063.23,681333.9,199389.95,-34.15,445367200,2701.49,50.66,120.13,251.588,2.98,2712.99,50.88,120.64,31.24,-1
5/29/18,3804.0093,3824.1909,3841.7794,3800.6749,3833.2599,-29.2506,-0.7631,81552662,117288580.5,0,1.5,101.75,104.1,105.4,108.1,107.4,104.4,100.3,100.3,100.3,101.1,99.3,8.3,6,3.6,456501.91,1216787.08,336063.23,681333.9,199389.95,18.74,638176512,2701.49,50.66,120.13,251.588,2.98,2712.99,50.88,120.64,31.24,-1
5/30/18,3723.3724,3755.1764,3767.8872,3722.0719,3804.0093,-80.6369,-2.1198,87913285,115858975.8,0,1.5,101.75,104.1,105.4,108.1,107.4,104.4,100.3,100.3,100.3,101.1,99.3,8.3,6,3.6,456501.91,1216787.08,336063.23,681333.9,199389.95,-29.35,536948160,2701.49,50.66,120.13,251.588,2.98,2712.99,50.88,120.64,31.24,-1
5/31/18,3802.3759,3749.2954,3804.7919,3742.5287,3723.3724,79.0035,2.1218,92666894,130545422.1,1,1.5,101.75,104.1,105.4,108.1,107.4,104.4,100.3,100.3,100.3,101.1,99.3,8.3,6,3.6,456501.91,1216787.08,336063.23,681333.9,199389.95,-12.25,1013818560,2701.49,50.66,120.13,251.588,2.98,2712.99,50.88,120.64,31.24,-1
6/1/18,3770.5891,3789.6716,3802.5366,3753.8395,3802.3759,-31.7868,-0.836,77821813,105934865.8,0,1.5,101.85,104.7,106.1,111.5,108.8,104.6,100.4,100.7,100.3,101.1,99.5,8.3,6,3.6,474355.38,1226233.66,334425.29,692440.77,199367.6,-1.93,530951968,2754.35,50.99,122.48,251.989,2.91,2761.67,51.13,122.81,31.63,-1
6/4/18,3807.5781,3785.1869,3813.4065,3776.6185,3770.5891,36.989,0.981,76624341,115146468.4,1,1.5,101.85,104.7,106.1,111.5,108.8,104.6,100.4,100.7,100.3,101.1,99.5,8.3,6,3.6,474355.38,1226233.66,334425.29,692440.77,199367.6,-23.55,530377440,2754.35,50.99,122.48,251.989,2.91,2761.67,51.13,122.81,31.63,-1
6/5/18,3845.3164,3811.2852,3845.5648,3800.9256,3807.5781,37.7383,0.9911,78687360,121261467.2,1,1.5,101.85,104.7,106.1,111.5,108.8,104.6,100.4,100.7,100.3,101.1,99.5,8.3,6,3.6,474355.38,1226233.66,334425.29,692440.77,199367.6,1.98,548116608,2754.35,50.99,122.48,251.989,2.91,2761.67,51.13,122.81,31.63,-1
6/6/18,3837.3511,3839.683,3848.3295,3830.8956,3845.3164,-7.9653,-0.2071,73117237,107142041.7,0,1.5,101.85,104.7,106.1,111.5,108.8,104.6,100.4,100.7,100.3,101.1,99.5,8.3,6,3.6,474355.38,1226233.66,334425.29,692440.77,199367.6,-8.66,595176640,2754.35,50.99,122.48,251.989,2.91,2761.67,51.13,122.81,31.63,-1
6/7/18,3831.0128,3846.9367,3859.8476,3827.6874,3837.3511,-6.3383,-0.1652,80256147,112365710.7,0,1.5,101.85,104.7,106.1,111.5,108.8,104.6,100.4,100.7,100.3,101.1,99.5,8.3,6,3.6,474355.38,1226233.66,334425.29,692440.77,199367.6,-2.97,555728000,2754.35,50.99,122.48,251.989,2.91,2761.67,51.13,122.81,31.63,-1
6/8/18,3779.6159,3819.4477,3819.4607,3759.2717,3831.0128,-51.3969,-1.3416,83337335,107818798.3,0,1.5,101.85,104.7,106.1,111.5,108.8,104.6,100.4,100.7,100.3,101.1,99.5,8.3,6,3.6,474355.38,1226233.66,334425.29,692440.77,199367.6,-4.85,511059840,2754.35,50.99,122.48,251.989,2.91,2761.67,51.13,122.81,31.63,-1
6/11/18,3779.9818,3770.208,3792.548,3756.5148,3779.6159,0.3659,0.0097,68709834,105597924.6,1,1.5,101.85,104.7,106.1,111.5,108.8,104.6,100.4,100.7,100.3,101.1,99.5,8.3,6,3.6,474355.38,1226233.66,334425.29,692440.77,199367.6,11.22,510492032,2754.35,50.99,122.48,251.989,2.91,2761.67,51.13,122.81,31.63,-1
6/12/18,3825.9534,3783.1858,3830.471,3765.2644,3779.9818,45.9716,1.2162,73206244,116217139.6,1,1.5,101.85,104.7,106.1,111.5,108.8,104.6,100.4,100.7,100.3,101.1,99.5,8.3,6,3.6,474355.38,1226233.66,334425.29,692440.77,199367.6,-6.86,541699840,2754.35,50.99,122.48,251.989,2.91,2761.67,51.13,122.81,31.63,1
